blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block3 170 1 3 50 20 1 1 0 1 1 1 312
block3 190 1 7 400 24 1 1 0 1 1 1 533
block3 192 1 9 400 27 1 1 0 1 1 1 441
block3 191 7 9 400 24 1 1 0 1 7 1 321
block3 187 7 3 400 12 1 1 0 1 7 1 304
block3 182 1 3 50 13 1 1 0 1 1 1 282
block3 184 1 7 50 9 1 1 0 1 1 1 293
block3 189 7 7 400 25 1 1 0 1 7 1 423
block3 181 7 3 50 9 1 1 0 1 7 1 279
block3 188 1 3 400 12 1 1 0 1 1 1 292
block3 185 7 9 50 12 1 1 0 1 7 1 452
block3 186 1 9 50 25 1 1 0 1 1 1 289
block3 183 7 7 50 9 1 1 0 1 7 1 358
block4 201 7 7 400 17 1 1 0 1 7 1 327
block4 193 7 3 50 27 1 1 0 1 7 1 364
block4 200 1 3 400 20 1 1 0 1 1 1 306
block4 197 7 9 50 12 1 1 0 1 1 2 528
block4 194 1 3 50 13 1 1 0 1 1 1 408
block4 195 7 7 50 27 1 1 0 1 7 1 317
block4 196 1 7 50 15 1 1 0 1 1 1 256
block4 204 1 9 400 13 1 1 0 1 1 1 1067
block4 203 7 9 400 14 1 1 0 1 7 1 390
block4 199 7 3 400 15 1 1 0 1 7 1 388
block4 198 1 9 50 25 1 1 0 1 1 1 488
block4 202 1 7 400 12 1 1 0 1 1 1 448
block4 212 1 3 400 14 1 1 0 1 1 1 461
block4 207 7 7 50 11 1 1 0 1 7 1 948
block4 211 7 3 400 21 1 1 0 1 7 1 362
block4 208 1 7 50 9 1 1 0 1 1 1 282
block4 209 7 9 50 12 1 1 0 1 7 1 573
block4 210 1 9 50 17 1 1 0 1 1 1 338
block4 206 1 3 50 9 1 1 0 1 1 1 312
block4 214 1 7 400 21 1 1 0 1 1 1 320
block4 216 1 9 400 13 1 1 0 1 1 1 399
block4 215 7 9 400 12 1 1 0 1 7 1 414
block4 205 7 3 50 24 1 1 0 1 7 1 378
block4 213 7 7 400 17 1 1 0 1 7 1 291
block4 223 7 3 400 24 1 1 0 1 7 1 524
block4 226 1 7 400 15 1 1 0 1 1 1 393
block4 217 7 3 50 12 1 1 0 1 7 1 313
block4 221 7 9 50 15 1 1 0 1 7 1 497
block4 219 7 7 50 24 1 1 0 1 7 1 586
block4 225 7 7 400 21 1 1 0 1 7 1 508
block4 218 1 3 50 20 1 1 0 1 1 1 299
block4 222 1 9 50 9 1 1 0 1 1 1 603
block4 224 1 3 400 9 1 1 0 1 1 1 299
block4 228 1 9 400 8 1 1 0 1 1 1 572
block4 220 1 7 50 9 1 1 0 1 1 1 335
block4 227 7 9 400 21 1 1 0 1 7 1 341
