blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block4 385 7 3 50 25 1 1 0 1 7 1 476
block4 393 7 7 400 9 1 1 0 1 7 1 435
block4 406 1 7 400 15 1 1 0 1 1 1 474
block4 405 7 7 400 8 1 1 0 1 7 1 1227
block4 403 7 3 400 9 1 1 0 1 7 1 903
block4 401 7 9 50 17 1 1 0 1 7 1 672
block4 408 1 9 400 11 1 1 0 1 1 1 1205
block4 407 7 9 400 24 1 1 0 1 7 1 2628
block4 397 7 3 50 25 1 1 0 1 7 1 505
block4 402 1 9 50 21 1 1 0 1 1 1 965
block4 404 1 3 400 9 1 1 0 1 1 1 518
block4 400 1 7 50 25 1 1 0 1 1 1 1389
block4 399 7 7 50 9 1 1 0 1 7 1 639
block4 398 1 3 50 15 1 1 0 1 1 1 442
block4 409 7 3 50 15 1 1 0 1 7 1 448
block4 412 1 7 50 9 1 1 0 1 1 1 1756
block4 420 1 9 400 24 1 1 0 1 1 1 955
block4 414 1 9 50 8 1 1 0 1 1 1 1053
block4 411 7 7 50 24 1 1 0 1 7 1 688
block4 419 7 9 400 20 1 1 0 1 7 1 820
block4 413 7 9 50 20 1 1 0 1 7 1 991
block4 417 7 7 400 17 1 1 0 1 1 2 1355
block4 418 1 7 400 17 1 1 0 1 1 1 1166
block4 416 1 3 400 24 1 1 0 1 1 1 437
block4 415 7 3 400 21 1 1 0 1 7 1 519
block4 410 1 3 50 11 1 1 0 1 1 1 629
block4 427 7 3 400 11 1 1 0 1 7 1 441
block4 432 1 9 400 27 1 1 0 1 1 1 935
block4 428 1 3 400 27 1 1 0 1 1 1 445
block4 431 7 9 400 15 1 1 0 1 7 1 565
block4 425 7 9 50 14 1 1 0 1 7 1 1137
block4 422 1 3 50 8 1 1 0 1 1 1 534
block4 424 1 7 50 8 1 1 0 1 1 1 444
block4 423 7 7 50 8 1 1 0 1 7 1 1241
block4 421 7 3 50 8 1 1 0 1 7 1 464
block4 430 1 7 400 8 1 1 0 1 1 1 1318
block4 426 1 9 50 24 1 1 0 1 1 1 1764
block4 429 7 7 400 24 1 1 0 1 1 2 2033
block4 436 1 7 50 12 1 1 0 1 1 1 640
block4 441 7 7 400 17 1 1 0 1 7 1 664
block4 443 7 9 400 27 1 1 0 1 7 1 607
block4 444 1 9 400 11 1 1 0 1 1 1 463
block4 442 1 7 400 25 1 1 0 1 1 1 597
block4 434 1 3 50 9 1 1 0 1 1 1 562
block4 437 7 9 50 15 1 1 0 1 7 1 892
block4 435 7 7 50 24 1 1 0 1 7 1 573
block4 439 7 3 400 14 1 1 0 1 7 1 747
block4 440 1 3 400 15 1 1 0 1 7 2 436
block4 438 1 9 50 21 1 1 0 1 7 2 1398
block4 433 7 3 50 24 1 1 0 1 7 1 551
block4 446 1 3 50 9 1 1 0 1 1 1 441
block4 453 7 7 400 13 1 1 0 1 7 1 607
block4 445 7 3 50 24 1 1 0 1 7 1 892
block4 447 7 7 50 15 1 1 0 1 7 1 1335
block4 456 1 9 400 24 1 1 0 1 1 1 579
block4 455 7 9 400 11 1 1 0 1 7 1 510
block4 450 1 9 50 17 1 1 0 1 1 1 529
block4 451 7 3 400 15 1 1 0 1 7 1 428
block4 454 1 7 400 14 1 1 0 1 1 1 627
block4 448 1 7 50 17 1 1 0 1 1 1 498
block4 452 1 3 400 14 1 1 0 1 1 1 400
block4 449 7 9 50 21 1 1 0 1 7 1 914
block4 457 7 3 50 13 1 1 0 1 7 1 638
block4 462 1 9 50 12 1 1 0 1 1 1 698
block4 458 1 3 50 24 1 1 0 1 1 1 481
block4 466 1 7 400 14 1 1 0 1 1 1 1138
block4 468 1 9 400 21 1 1 0 1 1 1 784
block4 467 7 9 400 9 1 1 0 1 7 1 759
block4 461 7 9 50 27 1 1 0 1 7 1 506
block4 463 7 3 400 13 1 1 0 1 7 1 502
block4 459 7 7 50 21 1 1 0 1 7 1 1132
block4 465 7 7 400 11 1 1 0 1 7 1 523
block4 464 1 3 400 13 1 1 0 1 1 1 362
block4 460 1 7 50 27 1 1 0 1 1 1 692
block4 477 7 7 400 13 1 1 0 1 7 1 528
block4 469 7 3 50 8 1 1 0 1 7 1 572
block4 472 1 7 50 24 1 1 0 1 1 1 715
block4 476 1 3 400 27 1 1 0 1 1 1 560
block4 479 7 9 400 12 1 1 0 1 7 1 631
block4 471 7 7 50 25 1 1 0 1 7 1 726
block4 480 1 9 400 27 1 1 0 1 1 1 415
block4 473 7 9 50 24 1 1 0 1 7 1 571
block4 474 1 9 50 12 1 1 0 1 1 1 774
block4 475 7 3 400 25 1 1 0 1 7 1 612
