blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block5 289 7 3 50 21 1 1 0 1 7 1 483
block5 296 1 3 400 20 1 1 0 1 1 1 411
block5 300 1 9 400 12 1 1 0 1 1 1 944
block5 310 1 7 400 17 1 1 0 1 1 1 566
block5 308 1 3 400 12 1 1 0 1 1 1 483
block5 312 1 9 400 12 1 1 0 1 1 1 404
block5 301 7 3 50 11 1 1 0 1 7 1 436
block5 307 7 3 400 8 1 1 0 1 7 1 540
block5 305 7 9 50 27 1 1 0 1 7 1 615
block5 302 1 3 50 13 1 1 0 1 1 1 562
block5 311 7 9 400 8 1 1 0 1 7 1 401
block5 309 7 7 400 27 1 1 0 1 7 1 405
block5 306 1 9 50 11 1 1 0 1 1 1 564
block5 304 1 7 50 14 1 1 0 1 1 1 1088
block5 303 7 7 50 14 1 1 0 1 7 1 636
block6 321 7 7 400 14 1 1 0 1 7 1 840
block6 318 1 9 50 25 1 1 0 1 1 1 474
block6 323 7 9 400 8 1 1 0 1 7 1 857
block6 322 1 7 400 9 1 1 0 1 1 1 446
block6 314 1 3 50 24 1 1 0 1 1 1 409
block6 313 7 3 50 14 1 1 0 1 7 1 409
block6 316 1 7 50 13 1 1 0 1 1 1 957
block6 320 1 3 400 21 1 1 0 1 1 1 467
block6 315 7 7 50 11 1 1 0 1 7 1 425
block6 319 7 3 400 12 1 1 0 1 7 1 401
block6 317 7 9 50 24 1 1 0 1 7 1 1082
block6 324 1 9 400 15 1 1 0 1 1 1 1219
block6 334 1 7 400 25 1 1 0 1 1 1 718
block6 335 7 9 400 13 1 1 0 1 7 1 2005
block6 336 1 9 400 9 1 1 0 1 1 1 435
block6 330 1 9 50 25 1 1 0 1 1 1 1163
block6 333 7 7 400 12 1 1 0 1 7 1 880
block6 331 7 3 400 15 1 1 0 1 7 1 452
block6 325 7 3 50 27 1 1 0 1 7 1 543
block6 328 1 7 50 24 1 1 0 1 1 1 429
block6 326 1 3 50 20 1 1 0 1 1 1 413
block6 327 7 7 50 24 1 1 0 1 7 1 771
block6 332 1 3 400 24 1 1 0 1 1 1 391
block6 329 7 9 50 17 1 1 0 1 7 1 419
block6 340 1 7 50 8 1 1 0 1 7 2 607
block6 342 1 9 50 9 1 1 0 1 1 1 569
block6 346 1 7 400 15 1 1 0 1 1 1 1188
block6 345 7 7 400 20 1 1 0 1 7 1 951
block6 337 7 3 50 9 1 1 0 1 7 1 556
block6 339 7 7 50 12 1 1 0 1 7 1 1188
block6 348 1 9 400 20 1 1 0 1 1 1 618
block6 343 7 3 400 17 1 1 0 1 7 1 373
block6 341 7 9 50 21 1 1 0 1 7 1 568
block6 338 1 3 50 11 1 1 0 1 1 1 402
block6 344 1 3 400 12 1 1 0 1 1 1 491
block6 347 7 9 400 8 1 1 0 1 7 1 654
block6 356 1 3 400 21 1 1 0 1 1 1 475
block6 357 7 7 400 11 1 1 0 1 7 1 560
block6 359 7 9 400 8 1 1 0 1 7 1 804
block6 353 7 9 50 24 1 1 0 1 7 1 757
block6 352 1 7 50 8 1 1 0 1 1 1 782
block6 351 7 7 50 13 1 1 0 1 7 1 700
block6 355 7 3 400 17 1 1 0 1 7 1 498
block6 354 1 9 50 14 1 1 0 1 1 1 774
block6 350 1 3 50 15 1 1 0 1 1 1 592
block6 358 1 7 400 13 1 1 0 1 1 1 840
block6 349 7 3 50 21 1 1 0 1 7 1 441
block6 360 1 9 400 8 1 1 0 1 1 1 552
block6 363 7 7 50 20 1 1 0 1 7 1 532
block6 361 7 3 50 15 1 1 0 1 7 1 481
block6 372 1 9 400 27 1 1 0 1 1 1 698
block6 364 1 7 50 25 1 1 0 1 1 1 633
block6 370 1 7 400 27 1 1 0 1 1 1 698
block6 366 1 9 50 9 1 1 0 1 1 1 742
block6 367 7 3 400 25 1 1 0 1 7 1 523
block6 365 7 9 50 25 1 1 0 1 7 1 1205
block6 362 1 3 50 14 1 1 0 1 1 1 520
block6 371 7 9 400 13 1 1 0 1 7 1 1263
